,Site Name,city,metric,quantity,work_date,date,month,year
1611,G,Irvine,Production A,94,29/08/2015,29,Aug,2015
1612,G,Irvine,Production B,31,24/08/2015,24,Aug,2015
1613,G,Irvine,Production B,13,27/08/2015,27,Aug,2015
1614,G,Irvine,Production B,15,23/08/2015,23,Aug,2015
1615,G,Irvine,Production A,27,24/08/2015,24,Aug,2015
1616,G,Irvine,Hours Worked,120,26/08/2015,26,Aug,2015
1617,G,Irvine,Hours Worked,32,25/08/2015,25,Aug,2015
1618,B,San Diego,Hours Worked,88,03/11/2015,03,Nov,2015
1619,B,San Diego,Hours Worked,84,01/11/2015,01,Nov,2015
1620,B,San Diego,Hours Worked,104,02/11/2015,02,Nov,2015
1621,B,San Diego,Production B,16,02/11/2015,02,Nov,2015
1622,B,San Diego,Production B,16,03/11/2015,03,Nov,2015
1623,B,San Diego,Production A,64,02/11/2015,02,Nov,2015
1624,B,San Diego,Production B,16,05/11/2015,05,Nov,2015
1625,B,San Diego,Production A,29,03/11/2015,03,Nov,2015
1626,E,San Diego,Hours Worked,62,02/11/2015,02,Nov,2015
1627,E,San Diego,Hours Worked,118,06/11/2015,06,Nov,2015
1628,E,San Diego,Hours Worked,130,05/11/2015,05,Nov,2015
1629,E,San Diego,Hours Worked,106,07/11/2015,07,Nov,2015
1630,E,San Diego,Hours Worked,82,03/11/2015,03,Nov,2015
1631,E,San Diego,Production B,17,07/11/2015,07,Nov,2015
1632,E,San Diego,Production B,17,05/11/2015,05,Nov,2015
1633,E,San Diego,Production B,33,06/11/2015,06,Nov,2015
1634,E,San Diego,Production B,13,03/11/2015,03,Nov,2015
1635,E,San Diego,Production A,53,07/11/2015,07,Nov,2015
1636,E,San Diego,Production A,51,03/11/2015,03,Nov,2015
1637,E,San Diego,Production B,14,02/11/2015,02,Nov,2015
1638,E,San Diego,Production A,27,06/11/2015,06,Nov,2015
1639,D,San Francisco,Hours Worked,99,19/11/2015,19,Nov,2015
1640,D,San Francisco,Hours Worked,94,20/11/2015,20,Nov,2015
1641,D,San Francisco,Hours Worked,98,16/11/2015,16,Nov,2015
1642,D,San Francisco,Hours Worked,95,18/11/2015,18,Nov,2015
1643,D,San Francisco,Hours Worked,113,17/11/2015,17,Nov,2015
1644,D,San Francisco,Production B,14,17/11/2015,17,Nov,2015
1645,D,San Francisco,Production B,17,18/11/2015,18,Nov,2015
1646,D,San Francisco,Production A,31,18/11/2015,18,Nov,2015
1647,D,San Francisco,Production A,61,20/11/2015,20,Nov,2015
1648,D,San Francisco,Production A,35,19/11/2015,19,Nov,2015
1649,D,San Francisco,Production A,34,17/11/2015,17,Nov,2015
1650,F,San Mateo,Production B,15,20/11/2015,20,Nov,2015
1651,F,San Mateo,Hours Worked,109,15/11/2015,15,Nov,2015
1652,F,San Mateo,Hours Worked,162,21/11/2015,21,Nov,2015
1653,F,San Mateo,Hours Worked,95,18/11/2015,18,Nov,2015
1654,F,San Mateo,Hours Worked,114,19/11/2015,19,Nov,2015
1655,F,San Mateo,Hours Worked,116,20/11/2015,20,Nov,2015
1656,F,San Mateo,Hours Worked,100,17/11/2015,17,Nov,2015
1657,F,San Mateo,Hours Worked,54,16/11/2015,16,Nov,2015
1658,F,San Mateo,Production B,30,18/11/2015,18,Nov,2015
1659,F,San Mateo,Production A,68,19/11/2015,19,Nov,2015
1660,F,San Mateo,Production A,32,21/11/2015,21,Nov,2015
1661,C,San Diego,Hours Worked,83,25/11/2015,25,Nov,2015
1662,C,San Diego,Hours Worked,116,24/11/2015,24,Nov,2015
1663,C,San Diego,Hours Worked,84,23/11/2015,23,Nov,2015
1664,C,San Diego,Hours Worked,100,22/11/2015,22,Nov,2015
1665,C,San Diego,Hours Worked,42,27/11/2015,27,Nov,2015
1666,G,Irvine,Production B,12,20/07/2015,20,Jul,2015
1667,G,Irvine,Hours Worked,112,20/07/2015,20,Jul,2015
1668,G,Irvine,Hours Worked,106,24/07/2015,24,Jul,2015
1669,G,Irvine,Hours Worked,93,23/07/2015,23,Jul,2015
1670,G,Irvine,Hours Worked,115,25/07/2015,25,Jul,2015
1671,G,Irvine,Hours Worked,96,22/07/2015,22,Jul,2015
1672,G,Irvine,Hours Worked,117,19/07/2015,19,Jul,2015
1673,B,San Diego,Production B,12,04/09/2015,04,Sep,2015
1674,B,San Diego,Production B,15,31/08/2015,31,Aug,2015
1675,B,San Diego,Production A,71,31/08/2015,31,Aug,2015
1676,B,San Diego,Hours Worked,111,01/09/2015,01,Sep,2015
1677,B,San Diego,Hours Worked,88,30/08/2015,30,Aug,2015
1678,B,San Diego,Hours Worked,136,04/09/2015,04,Sep,2015
1679,B,San Diego,Hours Worked,124,31/08/2015,31,Aug,2015
1680,B,San Diego,Production A,31,04/09/2015,04,Sep,2015
1681,B,San Diego,Production A,88,01/09/2015,01,Sep,2015
1682,C,San Diego,Production B,31,03/09/2015,03,Sep,2015
1683,C,San Diego,Hours Worked,117,01/09/2015,01,Sep,2015
1684,C,San Diego,Hours Worked,120,03/09/2015,03,Sep,2015
1685,C,San Diego,Hours Worked,119,30/08/2015,30,Aug,2015
1686,C,San Diego,Hours Worked,102,31/08/2015,31,Aug,2015
1687,C,San Diego,Hours Worked,97,02/09/2015,02,Sep,2015
1688,C,San Diego,Production A,50,30/08/2015,30,Aug,2015
1689,C,San Diego,Production A,74,03/09/2015,03,Sep,2015
1690,G,Irvine,Hours Worked,115,06/09/2015,06,Sep,2015
1691,G,Irvine,Hours Worked,111,10/09/2015,10,Sep,2015
1692,G,Irvine,Hours Worked,95,12/09/2015,12,Sep,2015
1693,G,Irvine,Production B,15,12/09/2015,12,Sep,2015
1694,G,Irvine,Production B,52,07/09/2015,07,Sep,2015
1695,G,Irvine,Hours Worked,106,07/09/2015,07,Sep,2015
1696,G,Irvine,Hours Worked,86,11/09/2015,11,Sep,2015
1697,G,Irvine,Production A,29,07/09/2015,07,Sep,2015
1698,A,LA,Production B,16,22/09/2015,22,Sep,2015
1699,A,LA,Production B,35,24/09/2015,24,Sep,2015
1700,A,LA,Production B,35,23/09/2015,23,Sep,2015
1701,A,LA,Hours Worked,101,25/09/2015,25,Sep,2015
1702,A,LA,Hours Worked,117,24/09/2015,24,Sep,2015
1703,A,LA,Hours Worked,116,23/09/2015,23,Sep,2015
1704,A,LA,Hours Worked,100,21/09/2015,21,Sep,2015
1705,A,LA,Hours Worked,83,22/09/2015,22,Sep,2015
1706,A,LA,Production A,60,24/09/2015,24,Sep,2015
1707,E,San Diego,Production A,37,02/10/2015,02,Oct,2015
1708,E,San Diego,Production A,35,28/09/2015,28,Sep,2015
1709,E,San Diego,Production A,26,29/09/2015,29,Sep,2015
1710,E,San Diego,Production A,34,01/10/2015,01,Oct,2015
1711,E,San Diego,Production B,13,01/10/2015,01,Oct,2015
1712,E,San Diego,Hours Worked,118,29/09/2015,29,Sep,2015
1713,E,San Diego,Hours Worked,97,02/10/2015,02,Oct,2015
1714,E,San Diego,Hours Worked,90,01/10/2015,01,Oct,2015
1715,E,San Diego,Hours Worked,99,03/10/2015,03,Oct,2015
1716,E,San Diego,Hours Worked,94,28/09/2015,28,Sep,2015
1717,B,San Diego,Production A,26,20/10/2015,20,Oct,2015
1718,B,San Diego,Production A,28,19/10/2015,19,Oct,2015
1719,B,San Diego,Hours Worked,106,19/10/2015,19,Oct,2015
1720,B,San Diego,Hours Worked,134,20/10/2015,20,Oct,2015
1721,B,San Diego,Hours Worked,143,23/10/2015,23,Oct,2015
1722,B,San Diego,Hours Worked,82,18/10/2015,18,Oct,2015
1723,B,San Diego,Production B,42,20/10/2015,20,Oct,2015
1724,B,San Diego,Production B,38,19/10/2015,19,Oct,2015
1725,B,San Diego,Production B,28,23/10/2015,23,Oct,2015
1726,C,San Diego,Hours Worked,127,20/10/2015,20,Oct,2015
1727,C,San Diego,Hours Worked,108,19/10/2015,19,Oct,2015
1728,C,San Diego,Hours Worked,90,21/10/2015,21,Oct,2015
1729,C,San Diego,Hours Worked,93,18/10/2015,18,Oct,2015
1730,C,San Diego,Production A,103,22/10/2015,22,Oct,2015
1731,C,San Diego,Hours Worked,104,22/10/2015,22,Oct,2015
1732,C,San Diego,Production A,82,19/10/2015,19,Oct,2015
1733,C,San Diego,Production A,32,18/10/2015,18,Oct,2015
1734,C,San Diego,Production A,36,21/10/2015,21,Oct,2015
1735,A,LA,Hours Worked,104,11/11/2015,11,Nov,2015
1736,A,LA,Hours Worked,108,10/11/2015,10,Nov,2015
1737,A,LA,Production B,13,14/11/2015,14,Nov,2015
1738,A,LA,Production B,17,09/11/2015,09,Nov,2015
1739,A,LA,Hours Worked,82,13/11/2015,13,Nov,2015
1740,A,LA,Hours Worked,98,12/11/2015,12,Nov,2015
1741,A,LA,Hours Worked,82,09/11/2015,09,Nov,2015
1742,A,LA,Production A,34,10/11/2015,10,Nov,2015
1743,A,LA,Production A,28,11/11/2015,11,Nov,2015
1744,A,LA,Production A,69,12/11/2015,12,Nov,2015
1745,A,LA,Production A,32,13/11/2015,13,Nov,2015
1746,E,San Diego,Production B,15,17/11/2015,17,Nov,2015
1747,E,San Diego,Hours Worked,95,17/11/2015,17,Nov,2015
1748,E,San Diego,Hours Worked,102,20/11/2015,20,Nov,2015
1749,E,San Diego,Hours Worked,102,19/11/2015,19,Nov,2015
1750,E,San Diego,Hours Worked,105,16/11/2015,16,Nov,2015
1751,E,San Diego,Hours Worked,94,21/11/2015,21,Nov,2015
1752,E,San Diego,Production B,13,20/11/2015,20,Nov,2015
1753,E,San Diego,Production A,34,16/11/2015,16,Nov,2015
1754,E,San Diego,Production A,36,19/11/2015,19,Nov,2015
1755,E,San Diego,Production A,61,21/11/2015,21,Nov,2015
1756,B,San Diego,Production A,52,06/12/2015,06,Dec,2015
1757,B,San Diego,Production A,34,07/12/2015,07,Dec,2015
1758,B,San Diego,Production A,26,08/12/2015,08,Dec,2015
1759,B,San Diego,Hours Worked,116,06/12/2015,06,Dec,2015
1760,B,San Diego,Hours Worked,87,11/12/2015,11,Dec,2015
1761,B,San Diego,Hours Worked,26,10/12/2015,10,Dec,2015
1762,B,San Diego,Hours Worked,97,08/12/2015,08,Dec,2015
1763,B,San Diego,Hours Worked,83,09/12/2015,09,Dec,2015
1764,B,San Diego,Hours Worked,86,07/12/2015,07,Dec,2015
1765,B,San Diego,Hours Worked,110,24/07/2015,24,Jul,2015
1766,B,San Diego,Hours Worked,118,19/07/2015,19,Jul,2015
1767,B,San Diego,Hours Worked,92,21/07/2015,21,Jul,2015
1768,B,San Diego,Hours Worked,82,25/07/2015,25,Jul,2015
1769,B,San Diego,Hours Worked,100,20/07/2015,20,Jul,2015
1770,C,San Diego,Production A,35,20/07/2015,20,Jul,2015
1771,C,San Diego,Production A,59,23/07/2015,23,Jul,2015
1772,C,San Diego,Production B,13,22/07/2015,22,Jul,2015
1773,C,San Diego,Production B,13,21/07/2015,21,Jul,2015
1774,C,San Diego,Hours Worked,120,22/07/2015,22,Jul,2015
1775,C,San Diego,Hours Worked,83,20/07/2015,20,Jul,2015
1776,C,San Diego,Hours Worked,100,23/07/2015,23,Jul,2015
1777,C,San Diego,Hours Worked,88,21/07/2015,21,Jul,2015
1778,F,San Mateo,Production A,33,27/07/2015,27,Jul,2015
1779,F,San Mateo,Production A,73,28/07/2015,28,Jul,2015
1780,F,San Mateo,Production A,29,31/07/2015,31,Jul,2015
1781,F,San Mateo,Production B,16,27/07/2015,27,Jul,2015
1782,F,San Mateo,Hours Worked,101,28/07/2015,28,Jul,2015
1783,F,San Mateo,Hours Worked,103,29/07/2015,29,Jul,2015
1784,F,San Mateo,Hours Worked,142,31/07/2015,31,Jul,2015
1785,F,San Mateo,Hours Worked,122,01/08/2015,01,Aug,2015
1786,F,San Mateo,Hours Worked,84,30/07/2015,30,Jul,2015
1787,F,San Mateo,Hours Worked,88,26/07/2015,26,Jul,2015
1788,F,San Mateo,Hours Worked,105,27/07/2015,27,Jul,2015
1789,B,San Diego,Hours Worked,116,04/08/2015,04,Aug,2015
1790,B,San Diego,Hours Worked,108,02/08/2015,02,Aug,2015
1791,B,San Diego,Hours Worked,81,03/08/2015,03,Aug,2015
1792,B,San Diego,Hours Worked,113,07/08/2015,07,Aug,2015
1793,B,San Diego,Production B,17,03/08/2015,03,Aug,2015
1794,B,San Diego,Hours Worked,86,08/08/2015,08,Aug,2015
1795,B,San Diego,Production A,110,07/08/2015,07,Aug,2015
1796,B,San Diego,Production A,35,04/08/2015,04,Aug,2015
1797,A,LA,Production B,25,13/08/2015,13,Aug,2015
1798,A,LA,Production B,12,14/08/2015,14,Aug,2015
1799,A,LA,Production B,13,11/08/2015,11,Aug,2015
1800,A,LA,Production B,17,10/08/2015,10,Aug,2015
1801,A,LA,Hours Worked,107,12/08/2015,12,Aug,2015
1802,A,LA,Hours Worked,87,13/08/2015,13,Aug,2015
1803,A,LA,Hours Worked,114,10/08/2015,10,Aug,2015
1804,A,LA,Hours Worked,106,14/08/2015,14,Aug,2015
1805,A,LA,Hours Worked,93,11/08/2015,11,Aug,2015
1806,A,LA,Production A,32,28/08/2015,28,Aug,2015
1807,A,LA,Hours Worked,90,25/08/2015,25,Aug,2015
1808,A,LA,Hours Worked,106,28/08/2015,28,Aug,2015
1809,A,LA,Hours Worked,98,24/08/2015,24,Aug,2015
1810,A,LA,Hours Worked,107,27/08/2015,27,Aug,2015
1811,A,LA,Hours Worked,95,26/08/2015,26,Aug,2015
1812,A,LA,Production B,13,28/08/2015,28,Aug,2015
1813,C,San Diego,Hours Worked,98,23/08/2015,23,Aug,2015
1814,C,San Diego,Hours Worked,83,26/08/2015,26,Aug,2015
1815,C,San Diego,Hours Worked,110,27/08/2015,27,Aug,2015
1816,C,San Diego,Hours Worked,95,24/08/2015,24,Aug,2015
1817,C,San Diego,Hours Worked,106,25/08/2015,25,Aug,2015
1818,C,San Diego,Production B,27,25/08/2015,25,Aug,2015
1819,C,San Diego,Production A,31,27/08/2015,27,Aug,2015
1820,C,San Diego,Production A,25,23/08/2015,23,Aug,2015
1821,C,San Diego,Production A,58,24/08/2015,24,Aug,2015
1822,G,Irvine,Hours Worked,88,31/08/2015,31,Aug,2015
1823,G,Irvine,Hours Worked,114,03/09/2015,03,Sep,2015
1824,G,Irvine,Production A,33,05/09/2015,05,Sep,2015
1825,G,Irvine,Production A,29,04/09/2015,04,Sep,2015
1826,G,Irvine,Production B,25,31/08/2015,31,Aug,2015
1827,G,Irvine,Hours Worked,87,30/08/2015,30,Aug,2015
1828,G,Irvine,Hours Worked,81,04/09/2015,04,Sep,2015
1829,G,Irvine,Hours Worked,87,05/09/2015,05,Sep,2015
1830,E,San Diego,Production A,100,10/10/2015,10,Oct,2015
1831,E,San Diego,Production A,143,09/10/2015,09,Oct,2015
1832,E,San Diego,Production A,79,06/10/2015,06,Oct,2015
1833,E,San Diego,Hours Worked,80,05/10/2015,05,Oct,2015
1834,E,San Diego,Hours Worked,86,10/10/2015,10,Oct,2015
1835,E,San Diego,Hours Worked,124,06/10/2015,06,Oct,2015
1836,E,San Diego,Production B,17,04/10/2015,04,Oct,2015
1837,E,San Diego,Hours Worked,102,09/10/2015,09,Oct,2015
1838,E,San Diego,Production B,17,10/10/2015,10,Oct,2015
1839,E,San Diego,Production B,28,05/10/2015,05,Oct,2015
1840,E,San Diego,Production A,36,08/10/2015,08,Oct,2015
1841,E,San Diego,Hours Worked,122,08/10/2015,08,Oct,2015
1842,D,San Francisco,Production A,64,10/11/2015,10,Nov,2015
1843,D,San Francisco,Production A,65,09/11/2015,09,Nov,2015
1844,D,San Francisco,Production A,30,12/11/2015,12,Nov,2015
1845,D,San Francisco,Hours Worked,109,09/11/2015,09,Nov,2015
1846,D,San Francisco,Hours Worked,107,12/11/2015,12,Nov,2015
1847,D,San Francisco,Production B,30,11/11/2015,11,Nov,2015
1848,D,San Francisco,Production B,17,13/11/2015,13,Nov,2015
1849,D,San Francisco,Hours Worked,113,13/11/2015,13,Nov,2015
1850,D,San Francisco,Hours Worked,91,11/11/2015,11,Nov,2015
1851,D,San Francisco,Hours Worked,96,10/11/2015,10,Nov,2015
1852,F,San Mateo,Hours Worked,165,28/11/2015,28,Nov,2015
1853,F,San Mateo,Hours Worked,84,23/11/2015,23,Nov,2015
1854,F,San Mateo,Hours Worked,91,24/11/2015,24,Nov,2015
1855,F,San Mateo,Hours Worked,94,22/11/2015,22,Nov,2015
1856,F,San Mateo,Hours Worked,98,25/11/2015,25,Nov,2015
1857,F,San Mateo,Production B,12,28/11/2015,28,Nov,2015
1858,F,San Mateo,Production B,18,22/11/2015,22,Nov,2015
1859,F,San Mateo,Production A,37,22/11/2015,22,Nov,2015
1860,F,San Mateo,Production A,26,25/11/2015,25,Nov,2015
1861,F,San Mateo,Production A,28,24/11/2015,24,Nov,2015
1862,D,San Francisco,Production B,15,16/12/2015,16,Dec,2015
1863,G,Irvine,Hours Worked,111,26/07/2015,26,Jul,2015
1864,G,Irvine,Production A,27,26/07/2015,26,Jul,2015
1865,G,Irvine,Production A,27,30/07/2015,30,Jul,2015
1866,G,Irvine,Production A,61,27/07/2015,27,Jul,2015
1867,G,Irvine,Production A,57,29/07/2015,29,Jul,2015
1868,A,LA,Hours Worked,94,29/09/2015,29,Sep,2015
1869,A,LA,Hours Worked,108,02/10/2015,02,Oct,2015
1870,A,LA,Hours Worked,111,30/09/2015,30,Sep,2015
1871,A,LA,Hours Worked,95,28/09/2015,28,Sep,2015
1872,A,LA,Hours Worked,114,01/10/2015,01,Oct,2015
1873,A,LA,Production B,15,02/10/2015,02,Oct,2015
1874,A,LA,Production B,15,28/09/2015,28,Sep,2015
1875,A,LA,Production B,14,30/09/2015,30,Sep,2015
1876,C,San Diego,Production B,18,15/10/2015,15,Oct,2015
1877,C,San Diego,Production A,25,13/10/2015,13,Oct,2015
1878,C,San Diego,Production A,27,15/10/2015,15,Oct,2015
1879,C,San Diego,Production A,72,14/10/2015,14,Oct,2015
1880,C,San Diego,Hours Worked,128,15/10/2015,15,Oct,2015
1881,C,San Diego,Hours Worked,98,12/10/2015,12,Oct,2015
1882,C,San Diego,Hours Worked,89,14/10/2015,14,Oct,2015
1883,C,San Diego,Hours Worked,80,13/10/2015,13,Oct,2015
1884,B,San Diego,Hours Worked,92,27/10/2015,27,Oct,2015
1885,B,San Diego,Hours Worked,91,30/10/2015,30,Oct,2015
1886,B,San Diego,Hours Worked,85,31/10/2015,31,Oct,2015
1887,B,San Diego,Hours Worked,113,25/10/2015,25,Oct,2015
1888,B,San Diego,Hours Worked,92,26/10/2015,26,Oct,2015
1889,B,San Diego,Production B,30,27/10/2015,27,Oct,2015
1890,B,San Diego,Production A,63,27/10/2015,27,Oct,2015
1891,B,San Diego,Production A,65,26/10/2015,26,Oct,2015
1892,C,San Diego,Hours Worked,101,27/10/2015,27,Oct,2015
1893,C,San Diego,Hours Worked,83,26/10/2015,26,Oct,2015
1894,C,San Diego,Hours Worked,80,25/10/2015,25,Oct,2015
1895,C,San Diego,Hours Worked,94,28/10/2015,28,Oct,2015
1896,C,San Diego,Hours Worked,92,29/10/2015,29,Oct,2015
1897,C,San Diego,Production B,13,29/10/2015,29,Oct,2015
1898,C,San Diego,Production A,67,26/10/2015,26,Oct,2015
1899,C,San Diego,Production A,30,27/10/2015,27,Oct,2015
1900,C,San Diego,Production B,15,26/10/2015,26,Oct,2015
1901,C,San Diego,Production A,63,25/10/2015,25,Oct,2015
1902,A,LA,Production A,34,04/11/2015,04,Nov,2015
1903,A,LA,Production A,60,02/11/2015,02,Nov,2015
1904,A,LA,Production A,82,03/11/2015,03,Nov,2015
1905,A,LA,Production A,92,05/11/2015,05,Nov,2015
1906,A,LA,Production B,14,04/11/2015,04,Nov,2015
1907,A,LA,Production B,15,02/11/2015,02,Nov,2015
1908,A,LA,Hours Worked,108,03/11/2015,03,Nov,2015
1909,A,LA,Hours Worked,84,04/11/2015,04,Nov,2015
1910,A,LA,Hours Worked,107,02/11/2015,02,Nov,2015
1911,A,LA,Hours Worked,89,06/11/2015,06,Nov,2015
1912,A,LA,Hours Worked,90,05/11/2015,05,Nov,2015
1913,E,San Diego,Production A,34,12/11/2015,12,Nov,2015
1914,E,San Diego,Production A,35,09/11/2015,09,Nov,2015
1915,E,San Diego,Production B,12,10/11/2015,10,Nov,2015
1916,E,San Diego,Production B,13,09/11/2015,09,Nov,2015
1917,E,San Diego,Production B,18,12/11/2015,12,Nov,2015
1918,E,San Diego,Hours Worked,112,13/11/2015,13,Nov,2015
1919,E,San Diego,Hours Worked,109,10/11/2015,10,Nov,2015
1920,E,San Diego,Hours Worked,108,09/11/2015,09,Nov,2015
1921,E,San Diego,Hours Worked,131,12/11/2015,12,Nov,2015
1922,A,LA,Production B,14,20/11/2015,20,Nov,2015
1923,A,LA,Production A,35,19/11/2015,19,Nov,2015
1924,A,LA,Production A,28,17/11/2015,17,Nov,2015
1925,A,LA,Production A,37,20/11/2015,20,Nov,2015
1926,A,LA,Hours Worked,87,18/11/2015,18,Nov,2015
1927,A,LA,Hours Worked,114,17/11/2015,17,Nov,2015
1928,A,LA,Hours Worked,107,16/11/2015,16,Nov,2015
1929,A,LA,Hours Worked,101,20/11/2015,20,Nov,2015
1930,A,LA,Hours Worked,80,19/11/2015,19,Nov,2015
1931,B,San Diego,Production A,28,29/11/2015,29,Nov,2015
1932,B,San Diego,Production A,27,01/12/2015,01,Dec,2015
1933,B,San Diego,Hours Worked,148,01/12/2015,01,Dec,2015
1934,B,San Diego,Hours Worked,111,29/11/2015,29,Nov,2015
1935,B,San Diego,Hours Worked,117,30/11/2015,30,Nov,2015
1936,B,San Diego,Hours Worked,136,04/12/2015,04,Dec,2015
1937,B,San Diego,Production B,17,01/12/2015,01,Dec,2015
1938,B,San Diego,Production A,53,30/11/2015,30,Nov,2015
1939,B,San Diego,Production B,29,30/11/2015,30,Nov,2015
1940,B,San Diego,Production B,16,02/12/2015,02,Dec,2015
1941,C,San Diego,Production A,28,30/11/2015,30,Nov,2015
1942,C,San Diego,Production A,31,03/12/2015,03,Dec,2015
1943,C,San Diego,Production B,13,30/11/2015,30,Nov,2015
1944,C,San Diego,Hours Worked,104,02/12/2015,02,Dec,2015
1945,C,San Diego,Hours Worked,84,29/11/2015,29,Nov,2015
1946,C,San Diego,Hours Worked,127,03/12/2015,03,Dec,2015
1947,C,San Diego,Hours Worked,86,01/12/2015,01,Dec,2015
1948,C,San Diego,Production B,35,03/12/2015,03,Dec,2015
1949,C,San Diego,Hours Worked,101,30/11/2015,30,Nov,2015
1950,B,San Diego,Production B,14,16/12/2015,16,Dec,2015
1951,B,San Diego,Production B,24,13/12/2015,13,Dec,2015
1952,B,San Diego,Hours Worked,109,18/12/2015,18,Dec,2015
1953,B,San Diego,Hours Worked,97,15/12/2015,15,Dec,2015
1954,B,San Diego,Hours Worked,95,14/12/2015,14,Dec,2015
1955,B,San Diego,Hours Worked,50,16/12/2015,16,Dec,2015
1956,B,San Diego,Hours Worked,116,13/12/2015,13,Dec,2015
1957,B,San Diego,Production A,63,18/12/2015,18,Dec,2015
1958,B,San Diego,Production A,34,15/12/2015,15,Dec,2015
1959,E,San Diego,Production A,37,15/12/2015,15,Dec,2015
1960,E,San Diego,Production A,33,18/12/2015,18,Dec,2015
1961,B,San Diego,Hours Worked,106,09/06/2015,09,Jun,2015
1962,C,San Diego,Hours Worked,108,09/06/2015,09,Jun,2015
1963,C,San Diego,Hours Worked,84,08/06/2015,08,Jun,2015
1964,C,San Diego,Hours Worked,138,10/06/2015,10,Jun,2015
1965,C,San Diego,Hours Worked,115,11/06/2015,11,Jun,2015
1966,C,San Diego,Hours Worked,77,07/06/2015,07,Jun,2015
1967,C,San Diego,Production B,13,07/06/2015,07,Jun,2015
1968,C,San Diego,Production A,33,10/06/2015,10,Jun,2015
1969,C,San Diego,Production A,119,08/06/2015,08,Jun,2015
1970,C,San Diego,Production A,26,09/06/2015,09,Jun,2015
1971,C,San Diego,Production A,27,12/06/2015,12,Jun,2015
1972,G,Irvine,Hours Worked,105,15/06/2015,15,Jun,2015
1973,G,Irvine,Hours Worked,82,19/06/2015,19,Jun,2015
1974,G,Irvine,Hours Worked,100,20/06/2015,20,Jun,2015
1975,G,Irvine,Production B,32,18/06/2015,18,Jun,2015
1976,G,Irvine,Production A,31,15/06/2015,15,Jun,2015
1977,G,Irvine,Production B,16,19/06/2015,19,Jun,2015
1978,G,Irvine,Production B,26,15/06/2015,15,Jun,2015
1979,G,Irvine,Production B,29,20/06/2015,20,Jun,2015
1980,G,Irvine,Production B,34,14/06/2015,14,Jun,2015
1981,G,Irvine,Hours Worked,116,18/06/2015,18,Jun,2015
1982,G,Irvine,Hours Worked,96,14/06/2015,14,Jun,2015
1983,G,Irvine,Production A,26,14/06/2015,14,Jun,2015
1984,G,Irvine,Production A,26,19/06/2015,19,Jun,2015
1985,D,San Francisco,Production B,17,22/06/2015,22,Jun,2015
1986,D,San Francisco,Production B,28,25/06/2015,25,Jun,2015
1987,D,San Francisco,Production A,57,23/06/2015,23,Jun,2015
1988,D,San Francisco,Production A,29,22/06/2015,22,Jun,2015
1989,D,San Francisco,Hours Worked,120,26/06/2015,26,Jun,2015
1990,D,San Francisco,Hours Worked,90,22/06/2015,22,Jun,2015
1991,D,San Francisco,Hours Worked,104,23/06/2015,23,Jun,2015
1992,D,San Francisco,Hours Worked,94,25/06/2015,25,Jun,2015
1993,D,San Francisco,Hours Worked,85,24/06/2015,24,Jun,2015
1994,D,San Francisco,Production A,70,25/06/2015,25,Jun,2015
1995,D,San Francisco,Production A,27,26/06/2015,26,Jun,2015
1996,A,LA,Production B,14,01/07/2015,01,Jul,2015
1997,A,LA,Hours Worked,89,30/06/2015,30,Jun,2015
1998,A,LA,Hours Worked,116,29/06/2015,29,Jun,2015
1999,A,LA,Hours Worked,94,02/07/2015,02,Jul,2015
2000,A,LA,Hours Worked,116,01/07/2015,01,Jul,2015
2001,A,LA,Production A,30,02/07/2015,02,Jul,2015
2002,A,LA,Production A,32,30/06/2015,30,Jun,2015
2003,E,San Diego,Hours Worked,15,29/08/2015,29,Aug,2015
2004,E,San Diego,Hours Worked,104,24/08/2015,24,Aug,2015
2005,E,San Diego,Hours Worked,86,28/08/2015,28,Aug,2015
2006,E,San Diego,Production B,16,25/08/2015,25,Aug,2015
